id,consent,priority,phys,rus,math,indiv,total
165,False,1,74,82,75,0,230
607,False,1,82,73,81,3,240
202,True,2,68,70,65,0,203
572,True,2,66,70,69,2,206
27,True,1,76,74,69,5,224
545,False,1,79,76,70,1,226
425,True,1,80,81,88,2,253
300,False,1,54,68,63,8,192
208,False,4,70,76,71,3,221
127,True,1,69,80,84,7,241
283,False,3,72,84,78,0,233
418,False,1,72,71,66,5,215
186,False,3,70,65,70,1,207
606,False,2,73,71,72,10,226
416,False,2,77,90,85,2,253
383,False,1,69,69,61,3,204
400,False,2,99,90,95,9,293
42,False,2,61,51,56,2,168
101,False,1,67,75,63,5,208
209,False,3,73,79,75,2,229
212,True,2,84,81,80,9,254
325,False,1,80,85,79,7,250
72,False,1,72,77,74,10,233
128,False,1,66,69,71,6,212
407,True,1,73,81,71,5,230
36,True,2,58,66,62,10,194
576,False,1,55,71,58,7,191
74,False,1,85,82,87,1,255
276,False,3,64,77,76,10,226
286,True,2,78,84,73,4,240
149,False,2,93,94,88,7,284
84,False,2,54,57,80,2,193
54,True,2,76,73,68,9,224
544,False,2,69,63,79,6,219
245,False,2,66,64,59,9,200
452,False,1,77,84,85,4,252
421,False,2,71,81,82,10,244
296,True,1,88,83,80,0,251
150,True,2,76,72,75,9,232
8,True,2,73,89,82,2,247
595,True,2,83,81,79,0,244
431,True,2,69,67,89,3,228
83,True,1,56,66,70,2,195
239,False,3,63,72,68,5,208
25,True,1,86,79,78,4,248
22,False,1,73,76,79,1,229
327,False,2,62,62,63,2,190
5,True,1,72,83,80,8,245
201,True,3,54,49,50,6,160
272,False,2,63,66,63,2,194
140,False,2,65,80,72,8,225
58,True,2,99,100,100,8,307
433,False,2,60,61,57,10,189
567,True,2,70,82,82,10,244
206,False,1,78,90,78,3,250
385,False,1,65,72,77,2,216
444,True,1,77,82,88,6,253
439,True,1,80,82,83,3,247
401,True,1,73,79,71,0,223
398,True,1,91,73,75,3,244
406,True,1,86,79,73,9,247
414,False,1,65,67,76,4,211
405,False,2,72,84,77,5,238
609,False,1,82,82,74,4,243
32,False,2,82,72,78,0,233
223,True,4,90,89,85,0,265
598,True,2,91,90,89,10,280
335,False,2,65,56,62,4,185
219,True,3,74,78,62,7,221
229,True,3,44,50,48,7,146
97,True,1,76,76,81,6,241
148,False,2,59,66,59,7,190
436,True,2,71,70,66,0,208
92,True,2,64,70,85,10,230
221,False,1,63,75,79,9,228
387,False,1,62,70,67,2,201
218,True,4,71,88,79,9,248
430,True,1,66,70,61,2,199
285,False,2,41,62,55,0,158
278,False,1,68,75,85,4,232
205,False,3,63,65,60,0,188
605,True,1,69,67,61,2,199
432,False,2,82,89,90,8,270
427,False,1,97,88,88,2,274
603,False,1,70,64,64,6,203
553,False,1,82,84,84,3,254
152,False,2,75,68,69,8,221
243,False,3,86,72,82,2,241
204,False,3,90,84,90,5,270
446,False,1,60,72,64,9,206
599,False,2,74,76,79,6,236
158,True,1,71,72,78,3,224
246,True,2,64,63,65,8,200
238,True,3,71,68,70,6,215
147,False,1,79,91,81,9,261
332,False,2,63,80,84,0,227
56,True,1,78,92,88,0,258
298,True,3,54,53,57,10,176
550,False,2,72,71,71,10,223
322,False,1,67,82,86,3,240
581,False,2,78,88,79,10,255
564,False,2,41,41,43,7,130
183,True,1,66,71,66,5,207
593,True,2,71,87,80,7,246
119,True,1,80,86,74,4,244
199,False,4,86,87,95,9,278
326,False,1,68,73,78,4,223
429,True,1,82,77,80,8,247
200,True,4,69,70,69,0,209
437,False,1,76,72,88,3,241
279,False,3,64,74,67,10,215
269,False,3,88,87,91,4,271
10,False,3,82,78,81,0,240
549,True,2,93,97,89,3,282
529,True,1,63,78,74,7,222
214,True,1,75,87,93,3,259
458,False,1,99,84,83,3,267
490,False,3,63,58,62,4,188
181,False,2,93,87,100,3,285
527,False,1,62,67,61,7,196
164,False,2,55,68,70,9,203
295,True,2,67,78,76,7,229
602,False,2,70,81,73,9,233
120,True,1,99,96,100,1,298
275,False,2,74,79,79,3,235
497,False,2,81,81,77,10,250
136,False,1,85,85,81,0,250
235,True,2,68,68,68,6,210
319,False,2,64,68,72,8,211
328,False,1,81,71,76,3,232
501,False,2,69,79,83,3,234
571,False,1,71,58,71,8,207
478,False,2,80,86,83,9,257
59,False,2,67,85,78,6,235
129,False,1,74,75,71,4,222
217,False,1,62,66,77,10,215
560,True,1,71,74,69,0,214
556,True,1,72,71,71,8,223
281,True,2,89,94,92,7,283
146,False,2,91,95,92,6,285
63,False,2,73,70,68,3,214
65,False,3,70,68,77,3,218
563,False,2,70,72,73,2,217
61,True,2,83,89,85,9,266
471,False,2,46,54,54,4,157
389,True,1,79,85,84,1,247
145,False,1,58,67,57,9,191
242,True,1,81,79,77,1,238
75,False,1,60,67,61,7,194
504,False,2,72,82,75,4,232
443,False,2,87,75,88,10,262
126,False,1,80,75,73,6,234
333,False,2,65,69,75,2,211
80,False,2,70,58,59,6,192
132,True,1,74,82,81,5,241
30,True,1,63,68,52,2,183
412,False,1,75,85,77,7,243
198,False,1,69,61,64,10,205
600,False,2,87,100,100,2,291
203,False,3,74,84,73,7,238
157,False,1,62,72,67,6,207
213,False,4,77,85,80,0,242
151,True,2,61,55,60,9,184
447,True,2,87,83,82,10,263
106,False,2,76,77,82,1,237
224,True,4,74,82,65,5,225
591,False,2,75,87,86,0,248
231,True,1,80,91,85,0,254
448,False,1,89,77,85,4,254
391,False,2,87,83,74,7,252
577,True,1,74,77,81,0,234
570,True,1,70,74,83,3,230
528,True,3,64,68,67,10,209
81,False,2,63,69,65,1,198
284,False,2,75,72,76,10,233
191,False,1,75,83,85,8,252
329,True,2,58,78,69,8,213
3,True,1,78,81,74,5,240
162,False,1,83,80,77,5,246
411,True,1,84,88,91,1,264
552,True,1,50,71,69,2,193
215,True,1,82,73,74,8,238
271,False,3,88,77,79,5,250
196,True,1,64,75,73,5,217
399,False,1,61,62,60,8,190
539,True,3,74,74,77,7,232
580,False,2,51,45,56,1,153
226,False,1,44,52,57,9,162
189,False,4,87,76,84,0,247
51,True,2,57,66,71,6,201
508,True,3,85,81,83,0,250
487,False,1,73,77,85,7,242
241,True,3,85,94,91,10,282
573,True,1,69,81,80,9,240
515,True,2,62,55,64,2,183
163,False,1,76,61,65,5,208
274,True,1,82,84,83,0,249
131,False,2,80,82,75,10,246
230,False,1,62,65,64,0,191
558,True,1,66,64,76,6,212
384,False,1,66,68,67,6,206
532,False,3,97,91,83,1,273
29,True,1,77,63,81,5,227
551,False,2,67,66,72,6,212
187,False,1,65,75,61,2,204
211,True,3,79,91,86,3,258
144,False,1,82,74,72,6,234
225,False,2,90,88,87,7,273
122,False,2,72,75,79,0,227
588,False,2,73,80,91,9,254
415,False,1,84,89,86,6,265
320,False,1,90,90,96,8,285
510,False,2,79,79,74,0,231
575,False,2,86,97,87,5,276
548,True,2,73,82,75,8,238
523,False,1,61,56,55,3,175
393,False,2,75,77,80,4,236
561,True,2,62,81,79,9,232
178,False,2,59,69,63,2,191
339,True,2,89,83,84,7,263
270,True,3,72,79,76,2,230
597,True,1,80,71,76,7,236
428,False,1,78,74,84,10,246
277,False,3,70,82,66,8,227
395,False,1,66,67,73,3,208
260,False,3,77,75,86,7,245
111,True,1,78,73,77,8,237
138,True,1,75,81,76,1,234
232,False,3,73,77,70,9,229
498,True,2,83,79,84,4,251
220,True,3,100,100,100,9,311
185,False,1,94,100,92,5,292
166,False,1,76,78,73,3,231
521,False,3,63,72,61,1,197
434,True,2,70,81,70,7,229
34,True,1,62,76,67,7,212
139,False,2,63,68,66,9,207
337,False,2,93,96,94,2,286
386,False,1,86,98,89,10,283
559,False,2,42,51,58,5,155
566,True,2,77,86,77,2,242
402,True,1,65,62,59,7,192
590,False,2,62,64,72,4,203
60,True,2,89,84,85,0,259
159,False,1,58,69,71,6,205
76,False,2,62,74,66,2,204
291,False,1,86,82,78,7,253
396,False,1,66,76,75,6,224
338,True,1,65,78,77,9,228
79,False,2,73,76,75,0,225
419,True,1,86,80,96,8,272
397,False,2,63,70,63,7,204
290,False,2,51,58,63,0,172
382,False,1,69,67,86,4,225
155,False,1,64,70,71,1,204
537,False,1,85,92,88,2,269
450,False,1,72,84,84,5,245
449,False,2,62,82,76,4,224
2,True,2,65,74,72,9,220
517,True,3,57,67,57,1,183
462,True,1,78,67,73,4,222
330,False,1,65,70,72,10,217
193,False,2,79,75,76,4,235
568,False,2,68,63,75,2,209
474,True,3,74,85,87,10,255
394,False,2,91,86,90,5,273
592,False,2,67,73,74,2,216
123,True,1,76,73,71,3,223
294,True,1,55,70,64,7,196
86,True,2,59,57,64,9,189
153,True,2,70,69,66,10,215
473,True,3,84,93,92,5,274
318,False,1,44,51,46,8,148
124,False,2,63,54,74,0,192
57,False,2,82,85,88,3,257
282,False,2,62,72,72,1,206
453,False,2,63,65,64,9,201
33,False,2,70,80,76,7,233
451,False,1,65,72,70,2,208
142,False,2,82,84,77,0,244
324,True,2,87,89,88,4,269
331,False,2,61,66,68,9,204
579,False,1,61,64,70,8,202
460,False,1,57,72,59,6,195
594,False,2,82,75,71,5,233
578,False,1,66,65,68,0,201
476,False,2,80,77,81,0,240
506,False,1,77,70,82,4,233
182,True,2,96,100,100,2,300
611,False,4,68,63,60,7,197
612,False,4,84,78,90,8,260
613,True,4,75,78,79,8,241
614,False,2,69,77,82,5,234
615,False,2,96,100,100,2,300
616,True,3,85,87,80,8,261
617,False,3,80,79,81,0,240
618,False,2,78,78,82,0,237
619,False,3,49,59,48,0,155
620,False,2,82,81,92,0,255
621,True,3,73,63,79,8,225
622,True,4,84,77,73,8,243
623,True,1,80,76,73,6,235
624,False,2,91,89,80,1,261
625,True,3,100,98,97,7,301
626,False,3,93,86,81,7,269
627,True,4,80,94,97,1,274
628,True,2,68,75,70,7,220
629,False,1,79,83,80,6,247
630,True,3,83,81,87,10,261
631,False,4,64,69,59,9,201
632,False,3,86,99,100,2,288
633,False,3,66,64,68,3,201
634,True,3,61,58,64,10,192
635,True,4,87,100,95,4,287
636,False,3,95,98,90,0,283
637,False,1,70,77,69,7,222
638,False,3,69,81,66,9,225
639,True,4,99,100,100,4,304
640,False,3,75,78,71,2,225
641,False,1,51,60,63,2,174
642,True,4,71,65,73,9,217
643,True,4,94,86,93,0,274
644,False,3,85,92,81,0,257
645,False,2,78,79,75,6,239
646,True,1,86,87,90,9,273
647,True,1,75,90,76,7,249
648,True,2,68,73,76,3,221
649,True,3,60,65,56,1,183
650,False,1,73,82,88,8,249
651,False,4,59,58,63,3,182
652,False,4,73,71,72,0,216
653,False,4,90,94,98,10,294
654,False,2,83,76,80,9,248
655,False,1,67,81,86,8,241
656,True,4,78,78,86,7,248
657,False,4,88,75,80,9,253
658,True,3,91,87,91,2,271
659,False,3,59,60,66,6,190
660,False,1,71,76,78,2,226
661,False,3,84,96,83,2,266
662,False,4,85,74,82,1,243
663,False,2,69,63,65,10,207
664,False,3,67,70,74,4,214
665,False,3,53,48,61,0,163
666,False,4,68,74,62,1,203
667,True,1,89,75,84,10,259
668,True,1,65,80,76,0,219
669,True,4,57,71,65,4,197
670,True,3,63,66,74,2,207
671,False,1,67,75,72,7,222
672,False,3,64,71,81,3,220
673,True,2,67,81,80,4,232
674,False,3,60,68,62,2,193
675,False,1,83,84,77,10,254
676,False,3,89,92,91,8,281
677,True,2,71,63,68,3,203
678,True,4,61,60,80,5,206
679,True,1,80,88,87,0,254
680,False,2,49,68,60,7,183
681,True,3,68,73,62,5,208
682,False,3,85,71,74,6,235
683,True,3,76,79,72,3,230
684,True,1,68,71,69,9,217
685,True,4,65,73,57,3,199
686,False,2,76,82,77,0,235
687,True,3,65,65,64,6,200
688,False,4,54,69,59,9,191
689,False,2,47,52,48,1,149
690,False,2,72,78,84,0,234
691,False,3,56,57,60,6,180
692,False,1,83,77,83,1,244
693,True,2,81,79,74,8,242
694,False,3,77,86,84,9,255
695,False,3,69,76,75,0,220
696,False,2,66,61,69,4,198
697,False,1,77,73,78,8,237
698,False,2,66,67,64,8,204
699,False,2,65,53,58,5,182
700,False,3,86,91,99,2,278
701,False,3,60,67,72,6,205
702,False,1,100,95,97,3,296
703,False,1,74,77,82,2,234
704,True,3,64,68,69,5,206
705,False,4,88,81,76,6,252
706,True,4,88,88,81,9,266
707,False,4,67,59,61,9,197
708,True,1,51,68,58,3,179
709,True,2,68,61,65,2,196
710,True,3,75,81,73,3,232
711,False,2,78,81,77,2,240
712,False,1,76,73,73,3,224
713,True,1,51,61,77,4,193
714,True,3,63,71,80,6,220
715,True,3,88,92,81,3,264
716,False,4,100,86,97,10,292
717,False,4,71,84,81,2,238
718,True,3,71,66,65,0,202
719,False,2,83,88,87,9,268
720,True,2,81,71,66,7,224
721,False,2,71,74,79,10,235
722,False,2,95,93,100,2,291
723,False,4,78,84,81,6,250
724,False,2,56,65,72,2,194
725,True,2,69,64,63,3,197
726,False,2,84,78,84,10,256
727,True,3,73,83,80,10,248
728,False,4,86,88,83,2,260
729,True,4,68,72,71,5,216
730,True,4,56,66,65,10,197
731,False,2,78,75,79,2,234
732,False,1,92,96,95,7,291
733,True,1,85,78,79,9,251
734,True,4,56,70,66,0,192
735,False,4,74,70,72,0,216
736,True,3,72,66,68,5,211
737,False,4,74,69,74,5,224
738,True,2,84,88,84,0,255
739,False,2,95,92,93,1,281
740,False,1,71,81,76,2,231
741,True,4,63,77,75,4,219
742,True,4,79,78,78,9,245
743,False,2,69,84,77,10,240
744,True,3,65,70,68,10,212
745,True,1,78,72,74,6,231
746,True,4,71,78,75,10,233
747,True,3,59,64,61,2,185
748,False,2,73,90,85,0,248
749,True,1,64,64,82,9,218
750,False,3,56,61,72,1,190
751,True,4,72,88,76,4,237
752,True,1,75,67,70,2,213
753,False,2,88,92,97,10,288
754,False,1,67,78,80,7,233
755,False,4,69,77,78,5,231
756,False,2,69,79,63,10,221
757,False,2,64,77,66,8,214
758,True,3,83,84,87,5,261
759,False,2,62,79,66,7,216
760,False,2,73,79,87,3,242
761,False,2,48,56,60,2,166
762,False,1,71,88,74,7,239
763,False,2,83,78,80,10,251
764,False,4,81,75,87,8,252
765,False,4,73,71,75,6,226
766,True,4,98,84,88,2,273
767,True,3,59,71,70,3,204
768,False,2,70,74,66,7,217
769,True,3,77,83,78,8,246
770,False,1,94,95,92,6,287
771,False,2,81,82,80,0,243
772,False,2,60,71,65,5,201
773,True,3,75,74,77,2,228
774,False,4,84,80,78,3,248
775,True,1,60,59,62,6,186
776,True,3,37,42,53,10,142
777,False,3,60,69,58,4,189
778,False,3,59,57,65,9,189
779,False,1,73,69,64,1,206
780,True,1,58,74,61,8,202
781,False,2,65,70,70,1,206
782,False,2,73,83,76,4,236
783,True,1,69,76,83,0,227
784,False,3,71,71,81,4,227
785,False,3,98,95,91,1,284
786,False,2,72,69,70,5,216
787,False,1,68,71,70,0,210
788,False,2,87,85,76,3,252
789,False,1,64,67,61,4,194
790,False,2,55,61,56,9,181
791,False,2,86,78,90,0,255
792,True,1,76,75,83,3,237
793,False,3,83,81,65,9,237
794,True,2,79,92,78,4,254
795,False,1,87,80,88,8,262
796,False,1,59,73,75,3,210
797,False,3,69,81,83,7,239
798,False,3,59,71,62,10,202
799,True,3,78,75,71,4,227
800,True,2,72,83,78,2,236
801,True,1,66,73,74,10,222
802,False,2,83,83,78,1,245
803,True,2,99,97,95,3,297
804,True,1,58,56,59,9,181
805,False,1,81,82,87,2,252
806,False,3,79,78,80,2,240
807,True,2,89,91,87,6,275
808,True,1,67,70,68,7,213
809,False,2,91,97,87,9,284
810,False,2,92,75,85,0,251
811,False,1,79,67,75,8,229
812,True,2,73,72,67,9,220
813,False,2,76,80,74,4,234
814,True,2,96,90,87,9,282
815,False,1,85,79,94,10,269
816,False,1,98,90,100,0,288
817,True,1,77,68,73,7,225
818,True,3,83,99,84,8,273
819,False,3,69,67,68,0,204
820,False,2,85,81,92,7,266
821,False,1,86,82,84,0,253
822,False,3,69,73,60,7,209
823,False,1,62,61,67,8,201
824,True,1,62,53,60,5,182
825,False,1,75,82,79,0,235
826,False,2,95,88,98,5,284
827,True,3,83,91,80,6,260
828,True,1,63,65,65,0,194
829,False,2,75,74,71,3,225
830,False,3,74,67,61,1,204
831,True,3,81,75,86,3,246
832,True,1,72,76,80,8,234
833,False,1,79,81,71,10,239
834,False,2,73,80,86,3,243
835,True,3,59,72,66,7,204
836,False,2,56,55,54,9,173
837,True,1,71,76,70,7,224
838,True,1,63,67,64,8,201
839,True,1,69,77,77,8,231
840,False,2,81,78,74,8,240
841,False,2,66,64,62,5,196
842,True,3,71,73,68,6,217
843,False,1,69,73,78,10,229
844,False,2,81,98,96,4,280
845,False,3,88,78,84,4,253
846,True,2,52,60,50,9,170
847,False,1,81,88,79,3,251
848,False,3,75,78,88,0,242
849,False,2,72,69,70,10,222
850,True,3,63,69,71,4,206
851,False,3,83,84,78,8,251
852,False,3,80,83,78,3,244
853,False,3,76,76,80,2,234
854,False,3,64,52,64,5,187
855,False,1,61,75,68,10,214
856,False,3,57,61,55,0,173
857,False,3,54,62,62,1,180
871,True,3,100,100,94,10,304
872,False,2,71,78,74,8,231
873,True,2,76,82,77,4,238
874,True,1,71,77,79,9,236
875,True,1,72,71,75,0,220
876,False,3,65,73,62,9,208
877,True,2,65,74,71,4,215
878,True,2,79,87,76,4,246
879,True,3,65,82,76,7,229
880,False,1,54,49,78,3,184
881,False,2,55,55,63,2,175
882,False,2,70,61,53,10,193
883,False,2,74,81,74,0,228
884,False,1,75,87,79,2,243
885,False,3,75,81,83,10,249
886,True,3,81,84,89,5,260
887,False,2,71,66,80,0,219
888,True,1,81,87,89,3,259
889,False,1,72,81,80,2,236
890,False,1,76,80,78,6,240
891,False,1,50,63,53,7,172
892,True,3,80,97,88,7,273
893,True,1,56,56,57,8,176
894,False,2,56,67,69,0,193
895,False,3,83,77,86,10,258
896,False,3,67,74,75,9,225
897,False,3,94,87,80,0,261
898,True,2,71,78,72,0,221
899,False,3,52,76,71,6,204
900,False,3,68,75,77,5,225
901,True,1,67,80,72,0,220
902,True,2,91,98,95,8,293
903,False,2,92,99,88,0,279
904,False,1,83,82,79,1,245
905,False,1,72,65,69,9,214
906,False,3,76,77,70,3,227
907,False,1,86,90,84,4,262
908,True,2,63,66,57,8,196
909,True,3,67,64,75,0,206
910,True,3,82,78,92,0,254
911,False,1,81,99,86,0,266
912,True,3,71,64,74,9,218
913,False,3,82,77,63,10,233
914,True,1,45,54,66,6,171
915,True,1,83,94,90,3,270
916,True,2,70,81,70,5,224
917,False,3,60,57,57,2,175
918,False,2,61,65,65,3,192
919,False,3,72,66,62,1,200
920,True,1,84,96,94,1,276
921,False,2,90,82,87,7,265
922,False,3,52,67,56,8,182
923,False,1,90,97,86,7,280
924,False,2,90,86,85,0,261
925,False,3,62,71,70,8,210
926,False,1,44,52,50,0,145
927,False,2,84,88,86,8,265
928,False,2,69,68,68,7,212
929,False,3,76,78,80,10,244
930,False,1,70,69,65,7,211
931,True,3,80,95,94,6,274
932,False,1,85,93,86,2,265
933,False,2,89,73,81,7,252
934,False,3,81,78,76,6,242
935,False,2,81,81,85,9,257
936,False,2,85,83,82,1,252
937,True,2,58,65,53,2,177
938,False,3,97,81,88,1,268
939,False,2,67,75,64,6,212
940,False,1,74,75,82,3,235
941,True,2,71,79,77,10,238
942,True,1,91,81,84,7,265
943,False,3,82,80,89,3,254
944,False,3,100,96,91,2,292
945,True,2,62,64,62,8,196
946,False,1,56,67,65,10,199
947,False,1,80,81,75,5,241
948,False,3,70,76,59,1,206
949,False,1,87,87,85,1,260
950,True,2,66,66,72,1,204
951,False,2,73,76,85,2,236
952,False,3,81,85,88,6,259
953,False,2,79,92,86,7,264
954,True,3,74,73,64,3,215
955,False,3,95,88,77,10,269
956,False,2,87,79,93,1,262
957,False,2,49,66,66,5,185
958,False,2,76,74,76,10,236
959,False,3,71,72,78,7,229
960,False,1,65,63,76,0,204
961,False,3,66,71,71,8,216
962,False,2,70,75,80,6,230
963,False,1,71,78,76,2,226
964,False,2,84,72,70,6,231
965,False,2,97,87,88,7,280
966,True,1,85,92,85,7,267
967,True,2,75,63,56,9,201
968,False,2,63,69,67,2,202
969,False,3,83,91,98,6,277
970,False,1,73,63,73,1,209
971,False,3,77,81,76,2,237
972,False,1,83,84,84,6,258
973,False,3,71,82,89,3,244
974,False,2,81,81,81,4,248
975,True,3,87,94,89,2,273
976,False,2,68,76,64,2,210
977,False,3,73,80,76,0,230
978,True,2,63,62,72,8,205
979,False,1,79,79,74,7,239
980,True,1,78,78,75,4,234
981,False,2,67,70,70,5,212
982,False,1,50,57,53,0,160
983,True,2,89,91,83,1,264
984,False,1,79,84,71,9,243
985,True,3,74,76,75,1,226
986,True,2,63,75,64,4,207
987,True,1,68,79,76,4,227
988,True,2,74,79,71,8,232
989,False,1,69,74,76,10,229
990,True,3,86,81,89,5,261
991,False,2,63,75,67,6,212
992,True,2,58,68,69,4,200
993,False,3,76,81,83,7,247
994,True,3,69,73,78,6,226
995,False,1,81,78,80,8,246
996,True,2,56,54,62,6,177
997,False,1,69,79,73,1,222
998,True,3,77,73,89,2,241
999,False,2,72,75,66,6,220
1000,True,2,77,76,84,1,238
1001,False,1,76,83,87,5,251
1002,True,2,74,73,68,8,223
1003,True,3,95,94,90,5,284
1004,False,2,75,82,80,5,243
1005,False,2,70,71,79,9,230
1006,False,3,79,76,73,9,237
1007,False,1,58,57,54,3,172
1008,False,3,55,46,64,5,170
1009,False,3,78,78,73,0,229
1010,False,3,65,74,72,5,217
1011,True,2,84,86,96,8,275
1012,False,1,74,74,68,4,222
1013,False,2,79,68,82,7,236
1014,False,2,92,94,95,5,286
1015,False,2,77,80,75,3,235
1016,False,2,89,91,86,9,278
1017,False,1,59,62,65,8,193
1018,False,1,80,85,82,6,253
1019,False,1,79,83,87,3,252
1020,False,2,83,86,79,4,252
1021,False,1,85,90,81,4,261
1022,False,2,86,79,92,2,258
1023,True,2,71,79,72,3,226
1024,False,3,78,59,64,4,204
1025,False,3,90,72,81,0,243
1026,False,1,75,75,80,2,234
1027,True,2,80,94,82,0,258
1028,False,3,91,92,87,7,277
1029,True,1,80,81,83,5,251
1030,True,1,59,63,62,2,184
1031,True,1,72,73,60,2,206
1032,False,2,93,86,85,6,269
1033,True,2,73,63,76,10,222
1034,False,1,85,84,90,3,262
1035,True,1,78,74,73,5,232
1036,False,3,85,82,70,4,241
1037,True,2,65,76,68,7,214
1038,False,2,71,72,69,9,222
1039,False,2,85,95,92,0,272
1040,True,3,71,74,74,3,222
1041,False,3,77,73,83,5,238
1042,False,3,68,75,72,4,218
1043,True,2,72,80,83,1,238
1044,True,3,60,58,68,4,189
1045,True,1,69,63,65,4,202
1046,False,2,87,81,91,3,264
1047,True,1,91,79,96,2,269
1048,True,2,71,86,72,1,230
1049,True,2,87,89,82,8,268
1050,False,2,49,66,56,10,180
1051,True,3,74,76,81,0,233
1052,False,2,76,70,79,1,226
1053,False,2,55,71,66,9,201
1054,False,1,63,57,60,10,190
1055,False,2,68,69,72,3,211
1056,True,2,85,76,83,5,250
1057,True,2,71,73,81,5,231
1058,False,2,69,73,86,2,230
1059,True,2,84,94,75,6,258
1060,False,1,73,77,84,7,241
1061,False,3,56,69,59,7,190
1062,False,2,60,74,78,2,212
1063,False,2,70,75,71,5,221
1064,True,1,76,92,92,9,271
1065,False,2,68,66,79,5,217
1066,False,2,76,90,85,10,259
1067,False,3,77,79,82,3,238
1068,False,3,100,100,100,4,305
1069,True,2,74,78,72,10,233
1070,False,1,69,81,73,8,231
1071,False,2,75,76,79,1,232
1072,False,2,80,79,68,10,238
1073,False,2,100,100,98,0,297
1074,True,1,75,71,68,2,217
1075,False,3,74,73,66,6,220
1076,False,3,73,76,74,5,227
1077,False,1,80,85,93,9,267
1078,False,2,60,71,64,1,197
1079,False,2,82,81,77,5,245
1080,False,3,81,82,84,5,254
1081,True,1,69,76,69,9,223
1082,False,3,73,76,78,8,235
1083,True,2,75,77,72,1,225
1084,False,2,67,63,66,0,196
1085,True,2,63,64,61,4,193
1086,False,2,85,83,90,8,266
1087,False,1,86,92,89,1,269
1088,False,1,76,72,73,7,229
1089,True,1,72,67,83,4,225
1090,False,2,56,52,56,0,165
1091,True,2,60,66,72,0,200
1092,False,2,80,70,73,7,229
1093,True,2,76,73,71,0,219
1094,False,1,68,74,72,7,221
1095,False,2,87,89,81,1,258
1096,True,2,79,77,79,4,240
1097,False,3,70,69,76,10,225
1098,False,1,93,88,100,7,288
1099,False,3,48,55,52,6,161
1100,True,2,66,70,68,8,213
1101,False,1,64,75,64,0,203
1102,True,2,68,64,60,7,198
1103,False,1,68,66,76,3,213
1104,False,3,73,74,76,1,225
1105,False,1,62,70,65,6,204
1106,False,3,74,70,74,9,226
1107,True,2,80,84,86,8,258
1108,True,1,79,80,85,7,251
1109,True,1,71,81,82,6,240
1110,False,3,68,76,70,1,216
1111,False,1,63,69,61,9,202
1112,False,2,70,72,64,4,208
1113,True,1,93,77,84,0,252
1114,True,3,81,79,72,7,239
1115,True,2,82,83,84,10,260
