id,consent,priority,phys,rus,math,indiv,total
227,True,4,71,76,79,3,227
228,False,1,84,78,85,10,259
229,False,3,44,50,48,9,151
230,False,1,62,65,64,1,192
231,True,3,80,91,85,0,258
232,False,1,73,77,70,9,230
233,False,2,62,59,73,9,203
234,True,1,72,62,70,9,214
235,False,3,68,68,68,4,209
236,False,3,77,79,92,6,254
237,True,1,72,84,77,9,241
238,True,3,71,68,70,4,214
239,False,1,63,72,68,4,206
240,False,2,65,73,68,6,211
241,False,3,85,94,91,10,282
242,False,3,81,79,77,0,236
243,False,2,86,72,82,2,243
244,True,2,76,62,79,0,217
245,False,1,66,64,59,7,195
246,True,3,64,63,65,6,199
247,True,1,80,87,73,0,240
267,False,2,69,62,71,7,209
268,True,3,67,51,61,9,185
269,False,3,88,87,91,5,271
270,False,2,72,79,76,2,229
271,False,2,88,77,79,4,250
272,False,3,63,66,63,2,194
273,False,2,86,98,96,3,285
274,False,2,82,84,83,0,250
275,False,2,74,79,79,3,235
276,True,3,64,77,76,10,226
277,False,1,70,82,66,7,226
278,False,2,68,75,85,4,232
279,True,3,64,74,67,9,213
280,False,3,64,66,76,7,213
281,False,2,89,94,92,6,282
282,False,1,62,72,72,2,207
283,False,3,72,84,78,1,236
284,True,1,75,72,76,8,230
285,True,1,41,62,55,1,159
286,True,3,78,84,73,7,244
287,True,3,71,86,70,1,228
288,False,1,62,74,61,10,208
289,True,2,73,80,76,7,235
290,True,1,51,58,63,0,173
291,False,3,86,82,78,8,255
292,True,3,62,70,63,2,197
293,True,2,56,69,65,4,196
294,False,3,55,70,64,9,197
295,False,3,67,78,76,8,228
296,False,1,88,83,80,1,251
297,True,1,63,74,66,6,209
298,False,3,54,53,57,8,174
299,False,1,83,84,91,2,261
300,False,3,54,68,63,7,192
301,False,2,90,87,87,8,273
302,False,2,60,81,78,0,220
318,False,2,44,51,46,7,148
319,False,1,64,68,72,5,208
320,True,1,90,90,96,8,285
321,False,2,76,83,83,2,244
322,True,1,67,82,86,3,238
323,False,2,88,94,80,9,270
324,True,1,87,89,88,6,271
325,True,1,80,85,79,7,251
326,True,2,68,73,78,5,223
327,False,1,62,62,63,1,188
328,False,2,81,71,76,2,231
329,False,1,58,78,69,9,214
330,True,2,65,70,72,10,215
331,False,1,61,66,68,10,205
332,False,2,63,80,84,2,231
333,True,2,65,69,75,5,215
334,False,1,83,85,90,2,260
335,False,1,65,56,62,2,186
336,False,2,78,72,70,4,225
337,True,1,93,96,94,2,285
338,False,2,65,78,77,8,228
339,True,2,89,83,84,4,260
380,True,2,77,74,75,8,234
381,False,2,87,100,90,2,278
382,True,2,69,67,86,5,228
383,True,1,69,69,61,5,205
384,False,1,66,68,67,7,207
385,False,2,65,72,77,1,217
386,True,1,86,98,89,10,284
387,True,2,62,70,67,2,200
388,True,1,91,91,83,6,271
389,True,2,79,85,84,3,252
390,False,2,82,84,77,10,253
391,True,2,87,83,74,10,253
392,True,2,71,62,58,9,200
393,False,2,75,77,80,7,240
394,False,2,91,86,90,5,273
395,False,1,66,67,73,5,211
396,True,2,66,76,75,5,223
397,False,1,63,70,63,6,201
398,False,2,91,73,75,4,242
399,False,2,61,62,60,8,191
400,True,1,99,90,95,10,295
401,False,1,73,79,71,0,222
402,False,2,65,62,59,5,190
403,False,2,99,96,94,2,291
404,True,2,85,92,88,8,272
405,False,2,72,84,77,5,240
406,True,2,86,79,73,7,246
407,False,2,73,81,71,6,230
408,False,1,73,73,71,0,216
409,True,1,85,89,84,5,263
410,True,2,79,87,77,6,250
411,False,1,84,88,91,0,262
412,True,2,75,85,77,5,242
413,True,2,60,69,77,6,212
414,False,1,65,67,76,5,214
415,False,1,84,89,86,8,268
416,False,1,77,90,85,2,255
417,False,2,73,71,71,4,220
418,False,1,72,71,66,5,213
419,False,1,86,80,96,6,271
420,True,2,82,83,78,1,245
421,False,2,71,81,82,9,243
422,True,1,60,64,58,5,188
423,False,1,73,72,68,6,218
424,True,1,70,69,71,8,219
425,False,2,80,81,88,3,252
426,False,2,54,64,53,9,180
427,True,1,97,88,88,2,276
428,True,2,78,74,84,10,248
429,False,2,82,77,80,10,250
430,False,1,66,70,61,1,196
431,False,1,69,67,89,4,231
432,False,1,82,89,90,7,268
433,True,1,60,61,57,9,187
434,False,1,70,81,70,9,231
435,True,1,77,72,77,0,227
436,False,2,71,70,66,0,208
437,True,2,76,72,88,4,239
438,False,1,64,69,72,0,206
439,False,1,80,82,83,3,248
440,False,2,73,70,89,4,237
441,True,1,85,86,83,0,254
442,True,1,97,93,93,2,286
443,False,1,87,75,88,8,260
444,True,1,77,82,88,4,252
445,False,2,48,62,61,1,174
446,False,1,60,72,64,10,207
447,False,1,87,83,82,8,260
448,False,1,89,77,85,3,255
449,True,2,62,82,76,3,223
450,True,2,72,84,84,3,243
451,False,2,65,72,70,3,211
452,False,1,77,84,85,4,252
453,False,1,63,65,64,8,199
541,False,2,44,61,60,1,166
542,True,1,84,82,88,3,257
543,False,2,76,78,76,2,231
544,False,2,69,63,79,6,218
545,True,2,79,76,70,0,223
546,True,2,52,53,66,9,179
547,True,2,66,79,78,10,234
548,False,2,73,82,75,7,238
549,False,2,93,97,89,2,282
550,True,2,72,71,71,10,223
551,False,2,67,66,72,6,211
552,False,2,50,71,69,0,189
553,False,1,82,84,84,4,256
554,False,2,86,93,89,5,273
555,False,1,66,71,70,4,211
556,True,2,72,71,71,10,225
557,False,1,69,81,74,8,232
558,False,1,66,64,76,6,210
559,True,1,42,51,58,4,154
560,False,2,71,74,69,0,215
561,True,1,62,81,79,8,230
562,False,1,51,57,65,4,176
563,False,2,70,72,73,3,219
564,False,2,41,41,43,7,131
565,False,1,81,81,84,5,252
566,False,1,77,86,77,3,243
567,False,2,70,82,82,10,243
568,False,2,68,63,75,3,209
569,True,1,73,68,65,9,215
570,False,2,70,74,83,1,228
571,True,1,71,58,71,6,206
572,True,1,66,70,69,2,206
573,True,1,69,81,80,9,240
574,True,1,66,71,82,3,221
575,True,2,86,97,87,5,275
576,False,2,55,71,58,9,193
577,True,1,74,77,81,1,233
578,True,2,66,65,68,0,199
579,True,1,61,64,70,10,206
580,True,2,51,45,56,3,155
581,False,2,78,88,79,10,256
582,True,2,69,68,52,9,199
583,True,2,68,61,68,6,204
584,False,2,85,76,80,6,247
585,False,2,61,63,76,10,211
586,False,1,79,81,70,6,236
587,False,2,72,79,74,4,230
588,False,2,73,80,91,9,254
589,False,2,84,86,84,1,254
590,False,2,62,64,72,3,201
591,False,2,75,87,86,0,247
592,False,1,67,73,74,1,215
593,True,2,71,87,80,7,245
594,False,2,82,75,71,6,234
595,True,2,83,81,79,0,243
596,False,1,69,58,66,1,193
597,False,2,80,71,76,8,236
598,True,2,91,90,89,9,281
599,False,2,74,76,79,6,234
600,True,2,87,100,100,0,289
601,False,2,71,63,62,10,206
602,False,1,70,81,73,9,233
603,False,2,70,64,64,7,204
604,False,2,66,72,67,2,206
605,True,2,69,67,61,1,197
606,True,2,73,71,72,7,224
607,False,2,82,73,81,1,237
608,True,1,67,65,70,3,205
609,True,2,82,82,74,4,244
610,False,2,93,80,89,2,264
