id,consent,priority,phys,rus,math,indiv,total
410,True,1,79,87,77,6,249
205,False,4,63,65,60,0,188
605,True,2,69,67,61,2,199
524,False,1,76,83,65,8,234
603,False,2,70,64,64,8,208
553,False,2,82,84,84,3,254
152,False,1,75,68,69,8,221
363,True,1,59,76,74,2,212
503,False,1,40,48,43,2,132
204,True,2,90,84,90,5,269
538,True,1,68,69,81,8,226
467,True,1,89,97,94,3,282
68,True,2,83,82,81,9,256
499,True,2,65,68,67,9,211
512,True,1,67,73,61,2,202
525,True,1,74,78,81,5,240
367,False,1,41,43,60,8,151
599,False,1,74,76,79,6,235
158,False,2,71,72,78,3,224
280,True,1,64,66,76,10,216
351,False,1,75,73,70,0,217
177,False,1,81,74,83,0,238
298,False,2,54,53,57,9,173
550,False,1,72,71,71,10,224
581,True,1,78,88,79,9,254
564,True,1,41,41,43,6,131
346,True,1,63,63,58,3,187
183,False,2,66,71,66,6,210
593,True,1,71,87,80,10,249
119,True,2,80,86,74,3,243
199,True,1,86,87,95,7,276
483,False,1,75,87,78,7,249
200,False,1,69,70,69,0,207
511,False,2,72,77,74,0,223
279,False,2,64,74,67,9,214
505,False,1,80,78,78,10,246
522,True,1,59,73,62,0,194
269,False,1,88,87,91,5,273
10,True,1,82,78,81,2,243
549,False,1,93,97,89,3,282
341,True,1,87,80,86,0,253
529,False,2,63,78,74,8,223
214,False,4,75,87,93,0,257
458,False,2,99,84,83,2,270
490,False,2,63,58,62,5,187
46,True,1,76,89,71,0,235
527,True,2,62,67,61,6,195
179,False,1,72,79,66,4,220
164,False,1,55,68,70,7,200
295,False,1,67,78,76,10,229
264,True,1,76,72,77,8,233
602,True,1,70,81,73,10,235
275,False,1,74,79,79,3,236
497,False,1,81,81,77,10,248
256,False,2,82,92,83,9,267
501,False,3,69,79,83,5,236
468,False,3,83,81,92,2,258
172,False,1,84,81,81,10,257
571,True,2,71,58,71,7,208
478,False,3,80,86,83,9,259
217,False,3,62,66,77,10,216
560,False,2,71,74,69,2,216
556,False,2,72,71,71,10,223
281,True,1,89,94,92,2,278
176,False,1,66,74,83,3,227
63,True,1,73,70,68,5,217
65,False,2,70,68,77,2,217
563,True,1,70,72,73,1,216
471,True,3,46,54,54,4,158
464,False,1,74,74,71,0,220
362,False,2,61,66,74,3,204
357,False,2,72,83,73,2,229
504,False,3,72,82,75,4,233
40,True,1,80,92,86,4,262
366,False,1,68,71,84,7,231
80,False,1,70,58,59,8,196
62,True,1,66,72,77,9,227
198,False,2,69,61,64,9,203
174,True,1,60,45,56,2,162
192,False,1,72,64,77,6,221
600,True,1,87,100,100,2,291
203,True,2,74,84,73,10,240
213,False,2,77,85,80,0,242
492,True,1,94,89,81,2,267
170,True,1,84,98,91,1,275
224,True,2,74,82,65,5,227
591,False,1,75,87,86,0,248
263,False,3,70,74,85,5,235
94,False,2,50,63,62,8,183
577,False,2,74,77,81,3,236
475,True,3,78,78,80,5,241
570,False,2,70,74,83,2,229
528,False,2,64,68,67,9,207
365,True,1,79,70,67,9,225
81,False,1,63,69,65,1,199
284,False,3,75,72,76,8,229
191,False,3,75,83,85,10,253
3,False,4,78,81,74,3,236
107,True,1,56,54,54,7,170
552,True,2,50,71,69,0,189
215,False,2,82,73,74,7,236
271,False,2,88,77,79,6,249
258,False,3,88,80,77,7,253
196,True,3,64,75,73,5,217
539,False,2,74,74,77,8,233
580,False,1,51,45,56,3,154
226,False,2,44,52,57,9,161
293,False,2,56,69,65,6,196
348,False,2,57,63,67,5,192
189,False,3,87,76,84,0,248
508,True,2,85,81,83,0,249
487,False,2,73,77,85,10,245
472,False,1,66,66,72,1,206
573,True,2,69,81,80,10,240
515,False,3,62,55,64,1,182
274,False,3,82,84,83,0,249
131,False,1,80,82,75,8,245
558,True,2,66,64,76,6,211
532,False,1,97,91,83,3,274
228,False,1,84,78,85,9,257
551,True,1,67,66,72,8,212
187,False,2,65,75,61,1,201
225,False,3,90,88,87,6,271
370,False,2,74,83,72,5,235
588,False,1,73,80,91,10,256
510,False,1,79,79,74,3,234
355,False,1,67,71,68,10,215
426,False,1,54,64,53,7,178
582,True,1,69,68,52,9,198
540,True,2,49,55,55,10,169
583,True,1,68,61,68,6,205
575,False,1,86,97,87,5,276
548,False,1,73,82,75,8,237
523,True,2,61,56,55,6,177
561,False,1,62,81,79,9,230
178,False,1,59,69,63,0,190
270,True,2,72,79,76,2,228
597,False,2,80,71,76,7,233
379,False,2,76,73,79,7,236
277,False,2,70,82,66,7,228
260,False,2,77,75,86,7,246
7,True,3,60,77,64,1,201
197,False,1,60,61,61,5,188
498,True,3,83,79,84,3,251
350,False,1,76,86,72,4,238
220,True,1,100,100,100,6,306
185,True,3,94,100,92,6,294
372,True,1,77,86,87,7,258
371,True,1,86,97,100,2,285
521,True,1,63,72,61,1,197
139,False,1,63,68,66,10,206
559,True,1,42,51,58,4,154
566,True,1,77,86,77,2,243
44,False,1,55,65,64,8,194
590,True,1,62,64,72,4,203
359,False,1,80,81,81,4,246
342,False,2,75,72,88,10,245
76,True,1,62,74,66,1,203
291,False,3,86,82,78,9,256
79,False,1,73,76,75,0,224
343,True,1,57,61,69,3,191
347,False,2,71,71,79,2,223
290,False,1,51,58,63,0,172
373,True,1,72,83,78,5,239
536,False,1,71,63,83,1,216
537,False,3,85,92,88,3,268
254,True,2,80,71,77,3,233
67,False,1,73,78,78,6,235
517,True,1,57,67,57,3,185
352,True,1,64,75,65,0,204
73,False,1,61,62,64,2,189
462,False,3,78,67,73,4,222
38,True,2,79,75,73,3,230
601,False,1,71,63,62,10,207
514,True,3,81,89,89,7,267
488,True,1,79,88,85,9,261
193,True,1,79,75,76,4,233
461,True,2,91,86,81,4,264
168,True,1,54,63,49,1,166
568,False,1,68,63,75,2,208
474,False,1,74,85,87,8,254
592,True,1,67,73,74,0,215
123,False,2,76,73,71,3,224
294,True,2,55,70,64,9,198
378,False,2,82,82,86,6,258
86,False,1,59,57,64,9,188
153,False,1,70,69,66,8,215
463,False,2,97,89,97,6,290
473,True,1,84,93,92,3,273
520,True,1,72,76,76,9,232
361,False,1,80,82,88,9,260
282,False,1,62,72,72,1,208
481,True,3,73,58,64,1,195
142,False,1,82,84,77,0,241
579,True,2,61,64,70,10,205
460,False,2,57,72,59,6,193
594,False,1,82,75,71,6,234
476,False,3,80,77,81,1,242
506,True,3,77,70,82,2,231
182,False,3,96,100,100,3,300
611,True,3,68,63,60,8,200
612,True,3,84,78,90,9,264
613,False,2,75,78,79,5,237
614,False,1,69,77,82,5,233
615,True,1,96,100,100,1,298
616,False,2,85,87,80,7,260
617,False,2,80,79,81,1,242
618,False,1,78,78,82,2,238
619,False,2,49,59,48,2,157
620,False,1,82,81,92,0,256
621,True,1,73,63,79,8,222
622,False,3,84,77,73,10,245
623,False,2,80,76,73,5,234
624,False,3,91,89,80,0,260
625,True,4,100,98,97,7,302
626,True,4,93,86,81,6,266
627,True,3,80,94,97,1,271
628,False,4,68,75,70,6,220
629,False,2,79,83,80,6,248
630,True,1,83,81,87,10,262
631,True,2,64,69,59,9,201
632,False,1,86,99,100,3,289
633,True,4,66,64,68,2,199
634,False,4,61,58,64,10,194
635,False,1,87,100,95,5,286
636,False,2,95,98,90,2,285
637,False,2,70,77,69,7,221
638,True,2,69,81,66,7,223
639,False,1,99,100,100,2,302
640,True,1,75,78,71,0,225
641,False,4,51,60,63,3,177
642,True,3,71,65,73,9,217
643,True,1,94,86,93,1,275
644,False,1,85,92,81,1,260
645,True,1,78,79,75,6,240
646,False,4,86,87,90,8,272
647,False,4,75,90,76,8,249
648,True,1,68,73,76,2,218
649,False,1,60,65,56,2,182
650,False,2,73,82,88,9,252
651,False,3,59,58,63,4,184
652,True,1,73,71,72,0,216
653,False,1,90,94,98,10,292
654,False,3,83,76,80,10,250
655,False,2,67,81,86,9,244
656,False,1,78,78,86,5,248
657,False,3,88,75,80,9,252
658,False,1,91,87,91,3,270
659,False,2,59,60,66,6,191
660,True,4,71,76,78,2,227
661,False,1,84,96,83,3,267
662,False,1,85,74,82,3,243
663,False,1,69,63,65,10,208
664,False,4,67,70,74,4,214
665,False,2,53,48,61,0,161
666,True,2,68,74,62,1,204
667,False,2,89,75,84,6,255
668,False,4,65,80,76,0,222
669,False,1,57,71,65,5,199
670,False,2,63,66,74,2,204
671,True,3,67,75,72,8,222
672,False,2,64,71,81,4,220
673,False,1,67,81,80,3,231
674,False,1,60,68,62,1,192
675,False,2,83,84,77,9,254
676,False,1,89,92,91,8,278
677,True,1,71,63,68,2,204
678,True,1,61,60,80,3,203
679,False,3,80,88,87,1,258
680,True,3,49,68,60,6,182
681,True,2,68,73,62,1,204
682,False,2,85,71,74,5,235
683,True,1,76,79,72,1,228
684,False,2,68,71,69,6,213
685,True,2,65,73,57,5,199
686,False,4,76,82,77,1,236
687,True,1,65,65,64,8,203
688,True,1,54,69,59,8,189
689,False,1,47,52,48,0,146
690,True,1,72,78,84,0,234
691,False,4,56,57,60,9,182
692,True,4,83,77,83,1,246
693,False,3,81,79,74,8,242
694,False,1,77,86,84,10,257
695,True,2,69,76,75,0,218
696,False,1,66,61,69,4,199
697,True,2,77,73,78,8,236
698,False,4,66,67,64,8,204
699,True,1,65,53,58,6,183
700,True,4,86,91,99,1,279
701,False,2,60,67,72,6,205
702,False,2,100,95,97,4,296
703,True,2,74,77,82,3,237
704,True,1,64,68,69,3,205
705,True,1,88,81,76,6,251
706,False,1,88,88,81,10,267
707,True,1,67,59,61,10,197
708,False,2,51,68,58,3,181
709,False,3,68,61,65,1,195
710,True,2,75,81,73,2,230
711,True,4,78,81,77,3,239
712,False,2,76,73,73,2,224
713,False,2,51,61,77,7,197
714,True,4,63,71,80,7,221
715,False,4,88,92,81,0,263
716,False,1,100,86,97,10,293
717,False,2,71,84,81,3,238
718,False,1,71,66,65,1,204
719,True,1,83,88,87,9,266
720,True,3,81,71,66,5,224
721,False,1,71,74,79,10,235
722,True,1,95,93,100,1,289
723,False,3,78,84,81,6,249
724,False,4,56,65,72,1,194
725,False,4,69,64,63,4,200
726,False,3,84,78,84,10,258
727,False,4,73,83,80,10,247
728,False,3,86,88,83,0,257
729,False,1,68,72,71,3,216
730,True,3,56,66,65,8,193
731,True,3,78,75,79,4,236
732,False,3,92,96,95,7,290
733,False,2,85,78,79,8,251
734,True,1,56,70,66,3,194
735,False,2,74,70,72,0,216
736,False,1,72,66,68,5,211
737,True,2,74,69,74,3,220
738,False,4,84,88,84,0,256
739,False,3,95,92,93,0,282
740,True,2,71,81,76,3,233
741,False,1,63,77,75,6,221
742,False,2,79,78,78,10,244
743,True,3,69,84,77,10,240
744,True,2,65,70,68,8,211
745,True,2,78,72,74,7,231
746,False,3,71,78,75,9,233
747,False,4,59,64,61,3,187
748,True,1,73,90,85,0,250
749,False,4,64,64,82,10,219
750,False,2,56,61,72,0,188
751,True,1,72,88,76,4,241
752,False,3,75,67,70,2,216
753,False,1,88,92,97,7,283
754,True,3,67,78,80,7,233
755,False,2,69,77,78,7,229
756,True,1,69,79,63,10,222
757,True,1,64,77,66,7,216
758,False,2,83,84,87,5,260
759,False,1,62,79,66,6,212
760,False,3,73,79,87,2,241
761,True,3,48,56,60,3,169
762,False,3,71,88,74,6,240
763,False,1,83,78,80,10,250
764,False,2,81,75,87,6,249
765,False,3,73,71,75,5,224
766,False,2,98,84,88,2,271
767,True,1,59,71,70,3,203
768,False,1,70,74,66,7,216
769,False,2,77,83,78,9,248
770,True,3,94,95,92,8,289
771,True,4,81,82,80,0,243
772,False,3,60,71,65,5,203
773,False,4,75,74,77,4,230
774,False,3,84,80,78,2,244
858,False,3,74,65,76,3,218
859,True,2,65,53,66,2,187
860,False,2,67,68,73,3,211
861,False,2,98,95,96,10,299
862,False,2,92,82,77,3,254
863,False,1,58,73,61,10,201
864,True,3,58,57,53,0,168
865,False,1,68,64,66,6,205
866,False,1,60,64,66,5,195
867,True,3,39,50,59,9,157
868,True,1,84,85,79,9,256
869,True,2,64,70,73,7,213
870,False,3,72,76,78,5,232
871,False,1,100,100,94,10,304
872,False,1,71,78,74,8,230
873,False,1,76,82,77,6,241
874,True,3,71,77,79,8,235
875,False,3,72,71,75,0,219
876,False,2,65,73,62,8,208
877,False,1,65,74,71,5,215
878,True,1,79,87,76,3,243
879,True,2,65,82,76,7,230
880,True,3,54,49,78,4,184
881,False,3,55,55,63,3,175
882,True,3,70,61,53,10,195
883,False,3,74,81,74,2,232
884,False,2,75,87,79,2,242
885,False,1,75,81,83,10,249
886,False,2,81,84,89,6,262
887,True,3,71,66,80,1,217
888,True,3,81,87,89,4,261
889,False,2,72,81,80,3,236
890,False,2,76,80,78,8,243
891,False,2,50,63,53,7,173
892,False,2,80,97,88,6,272
893,False,2,56,56,57,8,178
894,False,3,56,67,69,1,193
895,True,1,83,77,86,10,255
896,False,2,67,74,75,10,227
897,False,1,94,87,80,1,264
898,False,1,71,78,72,0,223
899,False,1,52,76,71,5,203
900,True,2,68,75,77,3,221
901,False,2,67,80,72,0,218
902,True,1,91,98,95,7,293
903,True,1,92,99,88,0,280
904,False,2,83,82,79,2,246
905,False,3,72,65,69,9,215
906,True,2,76,77,70,3,227
907,True,2,86,90,84,3,262
908,False,3,63,66,57,7,194
909,True,1,67,64,75,1,208
910,True,1,82,78,92,0,252
911,False,2,81,99,86,0,267
912,True,1,71,64,74,10,217
913,False,2,82,77,63,10,232
914,False,2,45,54,66,5,171
915,True,3,83,94,90,5,270
916,False,3,70,81,70,6,229
917,False,2,60,57,57,3,177
918,True,1,61,65,65,5,196
919,False,2,72,66,62,2,202
920,False,3,84,96,94,1,278
921,True,1,90,82,87,6,267
922,False,2,52,67,56,5,179
923,False,2,90,97,86,6,279
924,False,1,90,86,85,0,262
925,False,1,62,71,70,10,214
926,True,2,44,52,50,1,148
927,False,3,84,88,86,10,269
928,False,1,69,68,68,5,208
929,False,2,76,78,80,9,244
930,False,2,70,69,65,8,214
931,False,2,80,95,94,8,278
932,False,3,85,93,86,4,268
933,False,1,89,73,81,7,252
934,True,2,81,78,76,7,242
935,True,1,81,81,85,9,258
936,False,1,85,83,82,2,252
937,False,1,58,65,53,2,178
938,True,2,97,81,88,0,266
939,False,1,67,75,64,8,212
940,True,2,74,75,82,4,235
941,False,1,71,79,77,10,237
942,True,3,91,81,84,10,267
943,True,2,82,80,89,3,254
944,False,1,100,96,91,0,288
945,True,1,62,64,62,8,197
946,False,2,56,67,65,9,197
947,True,2,80,81,75,4,242
948,True,2,70,76,59,1,206
949,False,2,87,87,85,3,262
950,False,3,66,66,72,2,206
951,False,1,73,76,85,3,235
952,False,1,81,85,88,4,260
953,True,1,79,92,86,7,264
954,False,2,74,73,64,3,213
955,True,1,95,88,77,10,271
956,True,1,87,79,93,3,262
957,True,1,49,66,66,6,187
958,False,3,76,74,76,10,236
959,False,1,71,72,78,6,227
960,False,2,65,63,76,0,203
961,False,1,66,71,71,8,218
962,True,1,70,75,80,5,231
963,False,2,71,78,76,4,229
964,True,1,84,72,70,5,231
965,False,3,97,87,88,6,279
966,False,2,85,92,85,6,268
967,False,1,75,63,56,9,201
968,False,3,63,69,67,2,202
969,True,1,83,91,98,6,278
970,False,2,73,63,73,0,209
971,False,2,77,81,76,1,234
972,False,3,83,84,84,7,258
973,False,2,71,82,89,1,245
974,False,1,81,81,81,6,248
975,False,1,87,94,89,3,274
976,True,1,68,76,64,2,211
977,True,1,73,80,76,1,230
978,False,1,63,62,72,8,205
979,False,3,79,79,74,8,240
980,False,3,78,78,75,5,236
981,True,1,67,70,70,7,214
982,False,3,50,57,53,1,162
983,False,3,89,91,83,1,264
984,True,2,79,84,71,8,243
985,True,1,74,76,75,0,226
986,True,3,63,75,64,3,205
987,False,2,68,79,76,4,227
988,True,1,74,79,71,5,230
989,False,2,69,74,76,10,229
990,True,2,86,81,89,3,259
991,True,1,63,75,67,7,212
992,False,1,58,68,69,6,200
993,True,2,76,81,83,5,245
994,False,2,69,73,78,6,225
995,False,2,81,78,80,6,246
996,True,1,56,54,62,6,178
997,False,2,69,79,73,3,226
998,False,2,77,73,89,1,239
999,False,1,72,75,66,4,216
1000,False,1,77,76,84,2,239
1001,True,2,76,83,87,3,251
1002,True,1,74,73,68,10,224
1003,False,1,95,94,90,7,287
1004,False,3,75,82,80,7,246
1005,False,3,70,71,79,10,229
1006,False,1,79,76,73,10,238
1007,False,3,58,57,54,2,170
1008,False,1,55,46,64,7,174
1009,False,2,78,78,73,0,229
1010,True,2,65,74,72,5,217
1011,True,1,84,86,96,9,275
1012,True,3,74,74,68,4,219
1013,False,1,79,68,82,6,235
1014,True,3,92,94,95,5,285
1015,False,1,77,80,75,4,236
1016,False,1,89,91,86,10,275
1017,True,3,59,62,65,8,194
1018,False,2,80,85,82,4,252
1019,True,2,79,83,87,4,254
1020,False,3,83,86,79,4,251
1021,False,3,85,90,81,1,259
1022,True,1,86,79,92,1,259
1023,False,1,71,79,72,1,222
1024,True,2,78,59,64,3,204
1025,True,1,90,72,81,0,244
1026,False,3,75,75,80,4,236
1027,True,1,80,94,82,0,257
1028,False,1,91,92,87,8,277
1029,False,2,80,81,83,6,251
1030,False,2,59,63,62,1,185
1031,True,2,72,73,60,3,208
1032,True,1,93,86,85,7,271
1033,False,3,73,63,76,8,221
1034,False,2,85,84,90,3,264
1035,False,2,78,74,73,4,229
1036,True,2,85,82,70,6,243
1037,False,3,65,76,68,8,215
1038,False,1,71,72,69,8,221
1039,True,1,85,95,92,1,273
1040,False,1,71,74,74,5,225
1041,False,2,77,73,83,4,235
1042,True,2,68,75,72,4,220
1043,True,1,72,80,83,0,235
1044,False,2,60,58,68,8,193
1045,False,2,69,63,65,3,200
1046,True,1,87,81,91,3,262
1047,False,2,91,79,96,2,268
1048,False,1,71,86,72,3,232
1049,False,1,87,89,82,9,267
1050,True,1,49,66,56,9,179
1051,False,1,74,76,81,0,232
1052,True,1,76,70,79,2,226
1053,False,1,55,71,66,9,201
1054,False,3,63,57,60,7,186
1055,True,1,68,69,72,4,214
1056,True,3,85,76,83,3,248
1057,True,1,71,73,81,4,233
1058,False,1,69,73,86,5,234
1059,False,1,84,94,75,8,261
1060,True,3,73,77,84,8,242
1061,False,1,56,69,59,7,189
1062,False,1,60,74,78,4,216
1063,False,3,70,75,71,6,222
1064,True,3,76,92,92,10,270
1065,True,3,68,66,79,7,220
1066,False,1,76,90,85,10,260
1067,False,1,77,79,82,5,242
1068,False,2,100,100,100,7,309
1069,True,3,74,78,72,10,233
1070,False,3,69,81,73,9,230
1071,True,3,75,76,79,3,233
1072,False,1,80,79,68,10,235
1073,False,3,100,100,98,3,302
1074,False,2,75,71,68,2,217
1075,False,1,74,73,66,6,219
1076,False,1,73,76,74,4,227
1077,True,3,80,85,93,8,267
1078,True,1,60,71,64,0,197
1079,True,1,82,81,77,5,246
1080,False,1,81,82,84,3,250
1081,False,2,69,76,69,10,225
1082,False,1,73,76,78,8,237
1083,True,1,75,77,72,1,224
1084,True,1,67,63,66,1,197
1085,True,3,63,64,61,5,194
1086,False,3,85,83,90,5,263
1087,False,3,86,92,89,3,272
1088,True,2,76,72,73,4,227
1089,False,2,72,67,83,4,227
1090,True,1,56,52,56,2,167
1091,True,1,60,66,72,0,197
1092,False,3,80,70,73,6,229
1093,True,1,76,73,71,1,220
1094,True,3,68,74,72,9,224
1095,False,1,87,89,81,5,262
1096,True,1,79,77,79,5,240
1097,False,1,70,69,76,10,226
1098,False,3,93,88,100,8,290
1099,False,2,48,55,52,5,161
1100,False,1,66,70,68,9,214
1101,True,2,64,75,64,0,204
1102,False,3,68,64,60,4,196
1103,False,3,68,66,76,0,209
1104,False,1,73,74,76,0,225
1105,False,2,62,70,65,6,204
1106,False,1,74,70,74,8,226
1107,False,1,80,84,86,8,259
1108,False,2,79,80,85,6,251
1109,True,2,71,81,82,6,241
1110,True,2,68,76,70,1,215
1111,False,2,63,69,61,8,202
1112,False,1,70,72,64,7,212
1113,True,2,93,77,84,1,256
1114,True,2,81,79,72,8,240
1115,False,1,82,83,84,10,261
1116,False,1,85,91,92,7,274
1117,False,1,82,86,88,8,266
1118,False,3,59,61,62,0,180
1119,True,1,84,85,79,7,254
1120,True,1,79,90,77,10,257
1121,False,1,100,92,99,7,297
1122,False,3,84,82,69,5,241
1123,False,1,65,84,73,10,233
1124,False,3,71,76,77,7,230
1125,False,1,71,70,74,5,220
1126,False,3,55,52,59,5,170
1127,False,1,71,69,67,9,217
1128,False,2,73,77,80,8,237
1129,False,3,86,86,97,0,269
1130,False,1,62,65,72,5,202
1131,False,2,82,77,84,7,251
1132,False,2,92,95,91,2,281
1133,False,1,74,62,72,6,215
1134,True,2,82,77,84,7,251
1135,False,2,70,70,62,5,207
1136,False,1,67,80,74,4,225
1137,False,1,84,79,80,0,242
1138,True,1,84,85,82,0,249
1139,False,2,66,78,69,4,218
1140,True,1,64,61,56,6,189
1141,True,2,92,90,93,4,277
1142,True,2,67,76,73,10,226
1143,False,2,78,92,84,10,265
1144,False,3,78,82,82,6,250
1145,False,1,85,79,88,7,260
1146,False,1,71,78,73,1,221
1147,False,2,68,89,78,0,235
1148,False,1,53,65,54,6,177
1149,False,1,75,84,81,1,240
1150,False,3,57,77,73,8,215
1151,True,2,72,78,74,6,230
1152,True,2,100,93,91,2,285
1153,True,2,73,91,84,1,248
1154,False,1,68,79,78,3,229
1155,False,1,53,57,62,10,181
1156,False,2,83,80,83,10,254
1157,False,3,86,91,88,1,266
1158,True,2,74,63,64,2,204
1159,True,1,77,80,73,6,237
1160,False,2,65,69,76,9,219
1161,False,2,66,72,76,4,218
1162,True,1,73,65,73,8,220
1163,False,1,61,67,58,2,188
1338,False,1,51,55,52,3,161
1339,True,2,76,87,80,4,246
1340,False,2,87,82,87,10,267
1341,True,1,57,68,63,9,196
1342,False,2,73,80,70,8,231
1343,False,2,79,87,82,0,248
1344,True,2,68,72,59,5,206
1345,True,2,78,73,81,10,241
1346,False,1,65,73,72,9,220
1347,False,1,78,85,83,1,246
1348,True,1,93,91,97,10,293
1349,False,1,71,84,74,0,227
1350,False,2,79,74,76,7,235
1351,True,1,78,94,81,1,255
1352,False,2,76,82,75,9,242
1353,True,1,74,80,83,7,245
1354,True,1,90,91,90,0,272
1355,True,1,51,53,62,9,172
1356,False,1,70,77,79,8,234
1357,True,2,72,71,68,8,220
1358,True,1,75,69,72,3,220
1359,True,1,78,91,80,5,255
1360,False,2,76,74,81,10,240
1361,True,1,100,100,99,1,302
1362,False,2,74,86,80,10,249
1363,False,2,79,77,80,10,246
1364,True,1,96,85,96,5,283
