id,consent,priority,phys,rus,math,indiv,total
408,False,1,73,73,71,2,220
199,False,3,86,87,95,8,276
483,False,2,75,87,78,6,247
429,False,2,82,77,80,10,249
200,False,2,69,70,69,0,207
4,False,1,79,85,90,4,257
437,True,2,76,72,88,4,240
511,False,1,72,77,74,0,223
505,False,2,80,78,78,10,247
116,False,1,69,74,78,6,227
522,False,2,59,73,62,0,194
10,False,2,82,78,81,3,244
529,False,3,63,78,74,7,224
214,False,2,75,87,93,0,254
458,False,3,99,84,83,4,269
490,False,1,63,58,62,2,185
181,True,1,93,87,100,2,283
315,False,1,72,71,68,10,221
527,False,3,62,67,61,6,197
18,False,1,68,72,68,8,218
264,True,2,76,72,77,10,235
497,False,3,81,81,77,10,251
256,False,3,82,92,83,8,266
501,False,1,69,79,83,5,239
468,False,2,83,81,92,1,258
478,False,1,80,86,83,10,259
59,False,1,67,85,78,7,239
217,False,4,62,66,77,9,214
312,False,2,60,70,69,0,200
146,False,1,91,95,92,6,284
63,False,3,73,70,68,6,219
65,False,1,70,68,77,3,217
61,True,1,83,89,85,9,266
316,False,1,63,64,59,8,194
471,False,1,46,54,54,5,160
464,False,3,74,74,71,0,221
389,False,2,79,85,84,3,253
145,False,2,58,67,57,10,192
242,False,2,81,79,77,1,238
504,False,1,72,82,75,4,233
443,False,1,87,75,88,9,259
412,False,2,75,85,77,5,241
62,False,3,66,72,77,8,223
192,False,3,72,64,77,8,221
203,False,1,74,84,73,8,240
213,False,1,77,85,80,1,245
447,False,1,87,83,82,10,262
224,False,3,74,82,65,4,226
263,False,1,70,74,85,7,235
231,True,3,80,91,85,0,256
448,False,2,89,77,85,1,254
391,False,1,87,83,74,8,251
475,False,1,78,78,80,5,241
265,False,2,85,81,89,4,259
528,False,1,64,68,67,9,208
191,False,2,75,83,85,7,251
247,False,2,80,87,73,0,240
3,False,3,78,81,74,3,238
143,False,1,87,100,90,2,279
310,True,1,71,67,68,5,210
411,True,2,84,88,91,1,264
66,False,1,76,77,78,10,242
215,False,3,82,73,74,6,235
258,False,1,88,80,77,5,251
196,False,4,64,75,73,6,220
399,True,2,61,62,60,3,186
539,False,1,74,74,77,6,232
237,True,1,72,84,77,8,242
226,False,3,44,52,57,8,159
293,False,3,56,69,65,4,195
189,True,1,87,76,84,0,247
51,True,1,57,66,71,7,201
508,True,1,85,81,83,0,250
487,False,3,73,77,85,8,242
241,False,2,85,94,91,9,277
472,False,2,66,66,72,3,207
515,True,1,62,55,64,3,185
230,False,2,62,65,64,1,192
384,False,2,66,68,67,5,207
532,False,2,97,91,83,5,276
156,False,1,71,76,69,6,221
313,True,1,64,62,51,5,180
228,False,3,84,78,85,9,256
187,False,3,65,75,61,0,202
211,False,2,79,91,86,4,261
225,True,4,90,88,87,5,270
415,False,2,84,89,86,6,265
510,False,3,79,79,74,3,235
540,False,3,49,55,55,9,167
306,False,1,84,93,79,9,263
523,False,3,61,56,55,3,173
393,True,1,75,77,80,4,239
428,True,2,78,74,84,10,245
395,False,2,66,67,73,4,210
260,False,1,77,75,86,6,244
303,False,2,70,65,75,3,213
7,False,2,60,77,64,3,205
117,False,1,84,83,87,2,255
232,False,1,73,77,70,8,227
197,False,3,60,61,61,5,186
498,False,1,83,79,84,4,251
220,True,4,100,100,100,7,308
185,False,2,94,100,92,5,293
317,False,2,69,82,81,2,235
521,False,2,63,72,61,2,196
434,False,1,70,81,70,8,230
386,False,2,86,98,89,10,284
402,False,2,65,62,59,6,193
60,False,1,89,84,85,3,263
159,False,2,58,69,71,5,203
291,False,2,86,82,78,7,253
114,False,1,69,67,77,4,218
419,False,2,86,80,96,8,271
397,True,1,63,70,63,7,203
290,True,3,51,58,63,0,172
382,False,2,69,67,86,6,227
155,False,2,64,70,71,3,209
536,True,3,71,63,83,0,216
537,False,2,85,92,88,1,264
450,False,2,72,84,84,6,244
449,False,1,62,82,76,4,225
254,False,3,80,71,77,5,233
67,False,3,73,78,78,5,233
517,False,2,57,67,57,3,184
110,False,1,48,59,63,4,174
462,True,2,78,67,73,3,219
514,True,1,81,89,89,8,268
488,False,3,79,88,85,8,261
193,False,4,79,75,76,1,231
461,False,3,91,86,81,3,261
474,False,2,74,85,87,9,256
394,False,1,91,86,90,3,272
294,False,3,55,70,64,9,198
463,False,3,97,89,97,6,290
473,False,2,84,93,92,2,271
124,True,1,63,54,74,0,190
520,False,2,72,76,76,10,232
57,False,1,82,85,88,4,258
311,False,1,60,65,60,0,186
453,False,1,63,65,64,6,199
481,False,2,73,58,64,1,196
451,False,2,65,72,70,3,210
460,False,3,57,72,59,6,195
476,False,1,80,77,81,0,238
506,False,2,77,70,82,4,232
182,False,4,96,100,100,2,297
611,False,1,68,63,60,6,197
612,False,2,84,78,90,10,264
613,False,1,75,78,79,7,238
614,False,4,69,77,82,5,232
615,False,4,96,100,100,0,298
616,False,4,85,87,80,5,257
617,False,4,80,79,81,0,240
618,False,4,78,78,82,1,238
619,False,4,49,59,48,0,155
620,False,4,82,81,92,1,258
621,False,4,73,63,79,10,226
622,False,1,84,77,73,10,245
623,False,4,80,76,73,6,235
624,False,4,91,89,80,0,262
625,False,2,100,98,97,8,303
626,False,2,93,86,81,7,267
627,False,2,80,94,97,2,275
628,False,1,68,75,70,4,217
629,False,4,79,83,80,4,247
630,False,4,83,81,87,10,261
631,False,1,64,69,59,8,201
632,False,4,86,99,100,2,286
633,False,2,66,64,68,2,201
634,False,2,61,58,64,10,192
635,False,3,87,100,95,8,290
636,False,4,95,98,90,3,288
637,True,4,70,77,69,5,222
638,False,1,69,81,66,9,225
639,False,3,99,100,100,5,304
640,False,2,75,78,71,0,225
641,False,2,51,60,63,3,178
642,False,1,71,65,73,9,217
643,False,2,94,86,93,0,273
644,False,4,85,92,81,2,261
645,False,4,78,79,75,6,240
646,False,3,86,87,90,9,272
647,False,2,75,90,76,7,248
648,True,4,68,73,76,2,219
649,False,4,60,65,56,1,182
650,False,4,73,82,88,9,252
651,False,1,59,58,63,4,183
652,False,3,73,71,72,0,216
653,False,3,90,94,98,9,292
654,True,4,83,76,80,9,250
655,False,4,67,81,86,7,242
656,False,3,78,78,86,5,248
657,False,1,88,75,80,8,250
658,True,4,91,87,91,5,273
659,True,1,59,60,66,4,188
660,False,2,71,76,78,1,226
661,False,4,84,96,83,4,269
662,False,2,85,74,82,3,245
663,False,4,69,63,65,9,206
664,False,2,67,70,74,3,214
665,False,1,53,48,61,0,161
666,False,3,68,74,62,1,204
667,False,3,89,75,84,8,257
668,False,2,65,80,76,0,220
669,False,2,57,71,65,6,198
670,False,4,63,66,74,1,205
671,False,4,67,75,72,8,222
672,False,1,64,71,81,4,221
673,True,4,67,81,80,4,233
674,False,4,60,68,62,1,191
675,False,4,83,84,77,10,256
676,True,4,89,92,91,9,281
677,False,4,71,63,68,2,205
678,False,3,61,60,80,5,207
679,False,2,80,88,87,1,257
680,False,4,49,68,60,7,186
681,False,4,68,73,62,3,206
682,False,4,85,71,74,5,235
683,False,2,76,79,72,0,227
684,False,4,68,71,69,8,216
685,False,3,65,73,57,5,201
686,False,3,76,82,77,0,236
687,False,4,65,65,64,7,203
688,True,3,54,69,59,7,189
689,False,3,47,52,48,0,148
690,False,4,72,78,84,0,235
691,False,2,56,57,60,8,180
692,True,2,83,77,83,4,248
693,False,1,81,79,74,10,244
694,False,2,77,86,84,9,258
695,False,1,69,76,75,0,222
696,True,4,66,61,69,2,198
697,False,3,77,73,78,7,238
698,False,3,66,67,64,6,203
699,True,4,65,53,58,5,182
700,True,2,86,91,99,2,279
701,True,4,60,67,72,6,204
702,False,4,100,95,97,4,298
703,False,4,74,77,82,1,237
704,False,2,64,68,69,5,207
705,False,2,88,81,76,6,249
706,False,2,88,88,81,10,267
707,False,2,67,59,61,9,197
708,False,4,51,68,58,2,179
709,False,4,68,61,65,2,194
710,False,4,75,81,73,1,229
711,True,1,78,81,77,0,235
712,False,4,76,73,73,1,223
713,False,4,51,61,77,5,194
714,False,2,63,71,80,5,218
715,False,1,88,92,81,1,262
716,False,2,100,86,97,9,291
717,False,1,71,84,81,2,238
718,True,4,71,66,65,0,202
719,False,4,83,88,87,10,266
720,False,4,81,71,66,7,225
721,True,3,71,74,79,8,232
722,True,4,95,93,100,0,289
723,True,2,78,84,81,7,250
724,False,1,56,65,72,1,193
725,False,1,69,64,63,2,197
726,True,4,84,78,84,10,259
727,False,2,73,83,80,10,247
728,False,1,86,88,83,2,259
729,False,3,68,72,71,4,213
730,False,2,56,66,65,10,197
731,True,4,78,75,79,6,240
732,False,2,92,96,95,7,292
733,False,4,85,78,79,9,252
734,False,3,56,70,66,3,195
735,False,3,74,70,72,2,220
736,True,4,72,66,68,6,210
737,False,3,74,69,74,4,223
738,False,3,84,88,84,3,260
739,False,1,95,92,93,0,281
740,False,3,71,81,76,1,228
741,False,2,63,77,75,4,217
742,False,3,79,78,78,10,245
743,False,1,69,84,77,10,242
744,True,4,65,70,68,8,210
745,False,4,78,72,74,6,229
746,False,2,71,78,75,9,233
747,False,1,59,64,61,3,187
748,False,4,73,90,85,1,248
749,False,3,64,64,82,10,222
750,False,1,56,61,72,1,189
751,False,3,72,88,76,6,243
752,False,2,75,67,70,2,213
753,False,4,88,92,97,9,285
754,False,4,67,78,80,8,233
755,False,3,69,77,78,4,228
756,False,4,69,79,63,9,220
757,False,3,64,77,66,5,212
758,False,4,83,84,87,4,258
759,True,3,62,79,66,7,215
760,False,4,73,79,87,5,244
761,True,4,48,56,60,1,165
762,False,4,71,88,74,7,241
763,True,3,83,78,80,9,250
764,False,1,81,75,87,8,252
765,False,2,73,71,75,6,225
766,False,1,98,84,88,2,272
767,False,4,59,71,70,3,203
768,False,4,70,74,66,6,215
769,False,1,77,83,78,6,243
770,False,4,94,95,92,7,289
771,False,1,81,82,80,2,246
772,False,1,60,71,65,2,198
773,False,2,75,74,77,5,232
774,False,1,84,80,78,3,244
775,False,2,60,59,62,7,188
776,False,1,37,42,53,9,141
777,False,1,60,69,58,5,192
778,False,2,59,57,65,9,190
779,True,3,73,69,64,2,207
780,True,2,58,74,61,10,201
781,False,3,65,70,70,1,206
782,False,3,73,83,76,5,237
783,False,3,69,76,83,0,228
784,False,2,71,71,81,7,231
785,False,2,98,95,91,4,289
786,False,1,72,69,70,6,218
787,False,3,68,71,70,2,211
788,True,1,87,85,76,4,254
789,True,2,64,67,61,5,196
790,False,1,55,61,56,8,179
791,False,3,86,78,90,1,257
792,False,2,76,75,83,4,239
793,True,2,83,81,65,10,238
794,False,1,79,92,78,4,254
795,False,3,87,80,88,10,265
796,False,2,59,73,75,1,209
797,False,2,69,81,83,6,241
798,False,2,59,71,62,10,203
799,True,2,78,75,71,4,230
800,True,3,72,83,78,2,236
801,False,2,66,73,74,9,222
802,True,3,83,83,78,2,246
803,False,1,99,97,95,4,296
804,False,3,58,56,59,10,185
805,False,2,81,82,87,3,253
806,True,2,79,78,80,0,238
807,False,3,89,91,87,6,274
808,False,3,67,70,68,6,212
809,False,3,91,97,87,8,282
810,False,3,92,75,85,1,253
811,False,3,79,67,75,8,229
812,False,3,73,72,67,7,218
813,False,3,76,80,74,3,233
814,False,3,96,90,87,10,283
815,False,3,85,79,94,10,268
816,False,2,98,90,100,3,292
817,False,3,77,68,73,5,224
818,False,2,83,99,84,7,272
819,False,1,69,67,68,1,206
820,False,3,85,81,92,8,265
821,False,3,86,82,84,0,252
822,False,1,69,73,60,6,207
823,True,3,62,61,67,9,198
824,False,3,62,53,60,7,181
825,False,3,75,82,79,0,235
826,False,1,95,88,98,4,285
827,False,2,83,91,80,6,261
828,False,2,63,65,65,2,192
829,True,1,75,74,71,5,225
830,False,2,74,67,61,2,205
831,False,1,81,75,86,2,245
832,False,2,72,76,80,10,237
833,True,3,79,81,71,10,241
834,False,3,73,80,86,3,242
835,False,2,59,72,66,9,205
836,False,1,56,55,54,9,174
837,False,2,71,76,70,8,225
838,False,3,63,67,64,6,199
839,True,2,69,77,77,6,230
840,False,3,81,78,74,8,241
841,False,1,66,64,62,7,199
842,True,1,71,73,68,9,221
843,True,3,69,73,78,10,229
844,False,1,81,98,96,4,279
845,False,2,88,78,84,3,251
846,False,3,52,60,50,10,170
847,False,3,81,88,79,3,251
848,False,2,75,78,88,0,239
849,False,1,72,69,70,9,221
850,False,1,63,69,71,5,209
851,True,1,83,84,78,10,256
852,False,1,80,83,78,3,244
853,True,1,76,76,80,1,234
854,False,1,64,52,64,4,185
855,True,3,61,75,68,8,212
856,False,2,57,61,55,0,171
857,False,2,54,62,62,1,178
858,False,2,74,65,76,4,218
859,False,1,65,53,66,3,189
860,False,3,67,68,73,4,213
861,False,3,98,95,96,9,300
862,False,3,92,82,77,4,255
863,False,3,58,73,61,8,201
864,True,1,58,57,53,1,167
865,False,3,68,64,66,6,204
866,False,3,60,64,66,6,197
867,False,1,39,50,59,10,159
868,False,2,84,85,79,10,258
869,False,3,64,70,73,4,212
870,False,2,72,76,78,4,231
914,False,3,45,54,66,5,171
915,True,2,83,94,90,4,271
916,False,1,70,81,70,4,224
917,False,1,60,57,57,5,179
918,True,3,61,65,65,4,195
919,False,1,72,66,62,1,201
920,False,2,84,96,94,1,276
921,False,3,90,82,87,6,267
922,True,1,52,67,56,7,183
923,False,3,90,97,86,6,281
924,False,3,90,86,85,0,262
925,False,2,62,71,70,9,214
926,False,3,44,52,50,0,145
927,False,1,84,88,86,9,267
928,False,3,69,68,68,7,212
929,False,1,76,78,80,10,245
930,False,3,70,69,65,9,213
931,False,1,80,95,94,7,275
932,False,2,85,93,86,1,265
933,False,3,89,73,81,5,247
934,False,1,81,78,76,7,243
935,True,3,81,81,85,10,258
936,False,3,85,83,82,2,251
937,True,3,58,65,53,2,178
938,False,1,97,81,88,1,268
939,True,3,67,75,64,6,211
940,False,3,74,75,82,3,233
941,False,3,71,79,77,10,236
942,False,2,91,81,84,9,266
943,False,1,82,80,89,4,256
944,True,2,100,96,91,1,289
945,False,3,62,64,62,9,198
946,False,3,56,67,65,10,197
947,False,3,80,81,75,4,239
948,True,1,70,76,59,2,207
949,False,3,87,87,85,4,263
950,False,1,66,66,72,2,208
951,False,3,73,76,85,2,237
952,False,2,81,85,88,3,257
953,False,3,79,92,86,6,263
954,False,1,74,73,64,0,210
955,False,2,95,88,77,10,270
956,False,3,87,79,93,1,261
957,False,3,49,66,66,4,185
958,False,1,76,74,76,10,239
959,False,2,71,72,78,4,227
960,False,3,65,63,76,2,205
961,False,2,66,71,71,10,217
962,False,3,70,75,80,3,228
963,True,3,71,78,76,4,230
964,True,3,84,72,70,6,231
965,False,1,97,87,88,5,278
966,False,3,85,92,85,5,268
967,False,3,75,63,56,8,200
968,False,1,63,69,67,0,199
969,False,2,83,91,98,6,278
970,False,3,73,63,73,0,210
971,True,1,77,81,76,0,233
972,False,2,83,84,84,6,255
973,False,1,71,82,89,1,245
974,False,3,81,81,81,4,245
975,False,2,87,94,89,3,274
976,False,3,68,76,64,3,212
977,False,2,73,80,76,2,232
978,False,3,63,62,72,8,204
979,False,2,79,79,74,6,239
980,False,2,78,78,75,4,234
981,True,3,67,70,70,6,213
982,False,2,50,57,53,1,161
983,False,1,89,91,83,1,266
984,False,3,79,84,71,9,244
985,False,2,74,76,75,2,227
986,True,1,63,75,64,3,205
987,False,3,68,79,76,5,228
988,False,3,74,79,71,8,231
989,False,3,69,74,76,9,227
990,False,1,86,81,89,7,263
991,False,3,63,75,67,7,212
992,False,3,58,68,69,5,204
993,False,1,76,81,83,6,247
994,False,1,69,73,78,6,226
995,False,3,81,78,80,6,246
996,False,3,56,54,62,7,178
997,False,3,69,79,73,2,222
998,False,1,77,73,89,4,243
999,False,3,72,75,66,4,217
1000,False,3,77,76,84,1,238
1001,False,3,76,83,87,4,249
1002,False,3,74,73,68,9,225
1003,True,2,95,94,90,6,286
1004,False,1,75,82,80,4,240
1005,False,1,70,71,79,10,230
1006,True,2,79,76,73,10,239
1007,False,2,58,57,54,3,172
1008,False,2,55,46,64,7,173
1009,False,1,78,78,73,0,228
1010,False,1,65,74,72,6,216
1011,False,3,84,86,96,7,274
1012,False,2,74,74,68,3,218
1013,False,3,79,68,82,5,236
1014,False,1,92,94,95,6,288
1015,False,3,77,80,75,5,238
1016,False,3,89,91,86,8,272
1017,False,2,59,62,65,10,197
1018,False,3,80,85,82,7,254
1019,False,3,79,83,87,3,250
1020,False,1,83,86,79,5,251
1021,False,2,85,90,81,4,261
1022,False,3,86,79,92,1,261
1023,False,3,71,79,72,1,224
1024,False,1,78,59,64,2,202
1025,False,2,90,72,81,1,245
1026,True,2,75,75,80,4,233
1027,False,3,80,94,82,0,256
1028,True,2,91,92,87,9,281
1029,False,3,80,81,83,6,251
1030,False,3,59,63,62,1,186
1031,False,3,72,73,60,0,205
1032,False,3,93,86,85,8,274
1033,False,1,73,63,76,9,221
1034,False,3,85,84,90,3,264
1035,False,3,78,74,73,5,229
1036,True,1,85,82,70,5,240
1037,False,1,65,76,68,8,216
1038,True,3,71,72,69,8,220
1039,False,3,85,95,92,1,271
1040,False,2,71,74,74,5,224
1041,True,1,77,73,83,8,243
1042,False,1,68,75,72,3,220
1043,True,3,72,80,83,0,234
1044,False,1,60,58,68,7,193
1045,False,3,69,63,65,4,201
1046,False,3,87,81,91,4,262
1047,False,3,91,79,96,4,271
1048,False,3,71,86,72,4,233
1049,False,3,87,89,82,9,269
1050,False,3,49,66,56,8,180
1051,False,2,74,76,81,0,232
1052,False,3,76,70,79,0,225
1053,False,3,55,71,66,10,203
1054,False,2,63,57,60,10,190
1055,False,3,68,69,72,5,215
1056,True,1,85,76,83,2,247
1057,False,3,71,73,81,5,230
1058,False,3,69,73,86,4,231
1059,False,3,84,94,75,7,260
1060,False,2,73,77,84,9,245
1061,False,2,56,69,59,7,192
1062,False,3,60,74,78,2,215
1063,False,1,70,75,71,5,221
1064,False,2,76,92,92,9,268
1065,True,1,68,66,79,7,219
1066,False,3,76,90,85,8,260
1067,False,2,77,79,82,4,241
1068,False,1,100,100,100,6,307
1069,False,1,74,78,72,9,235
1070,False,2,69,81,73,10,231
1071,False,1,75,76,79,3,232
1072,False,3,80,79,68,9,236
1073,True,1,100,100,98,1,300
1074,False,3,75,71,68,2,216
1075,False,2,74,73,66,5,219
1076,False,2,73,76,74,6,229
1077,False,2,80,85,93,7,267
1078,False,3,60,71,64,0,196
1079,False,3,82,81,77,5,245
1080,False,2,81,82,84,5,252
1081,False,3,69,76,69,8,222
1082,False,2,73,76,78,8,235
1083,False,3,75,77,72,3,227
1084,False,3,67,63,66,2,199
1085,False,1,63,64,61,2,191
1086,True,1,85,83,90,7,265
1087,False,2,86,92,89,4,270
1088,False,3,76,72,73,7,228
1089,False,3,72,67,83,4,227
1090,False,3,56,52,56,0,163
1091,False,3,60,66,72,1,200
1092,False,1,80,70,73,5,231
1093,False,3,76,73,71,2,222
1094,False,2,68,74,72,10,224
1095,False,3,87,89,81,1,259
1096,False,3,79,77,79,4,238
1097,False,2,70,69,76,10,227
1098,False,2,93,88,100,8,290
1099,False,1,48,55,52,5,159
1100,True,3,66,70,68,8,212
1101,False,3,64,75,64,1,205
1102,False,1,68,64,60,5,195
1103,False,2,68,66,76,2,209
1104,False,2,73,74,76,1,224
1105,True,3,62,70,65,5,200
1106,False,2,74,70,74,8,226
1107,False,3,80,84,86,7,259
1108,False,3,79,80,85,7,251
1109,False,3,71,81,82,4,239
1110,True,1,68,76,70,1,214
1111,False,3,63,69,61,9,201
1112,False,3,70,72,64,5,210
1113,True,3,93,77,84,0,253
1114,False,1,81,79,72,9,241
1115,False,3,82,83,84,9,258
1116,False,3,85,91,92,5,274
1117,False,3,82,86,88,9,265
1118,False,2,59,61,62,0,183
1119,False,3,84,85,79,5,252
1120,True,3,79,90,77,9,255
1121,False,2,100,92,99,8,300
1122,False,2,84,82,69,5,241
1123,False,2,65,84,73,10,230
1124,False,1,71,76,77,7,231
1125,True,3,71,70,74,3,219
1126,False,1,55,52,59,4,170
1127,False,3,71,69,67,10,216
1128,False,1,73,77,80,7,237
1129,False,2,86,86,97,3,272
1130,False,3,62,65,72,5,204
1131,False,1,82,77,84,7,250
1132,False,1,92,95,91,3,281
1133,False,3,74,62,72,9,218
1134,False,1,82,77,84,5,250
1135,False,3,70,70,62,4,207
1136,False,3,67,80,74,7,227
1137,True,3,84,79,80,3,246
1138,False,3,84,85,82,0,251
1139,False,1,66,78,69,2,216
1140,False,3,64,61,56,6,187
1141,False,1,92,90,93,2,277
1142,False,3,67,76,73,10,226
1143,False,3,78,92,84,10,264
1144,False,1,78,82,82,4,247
1145,False,2,85,79,88,5,258
1146,True,3,71,78,73,3,226
1147,True,1,68,89,78,1,236
1148,False,2,53,65,54,7,179
1149,False,3,75,84,81,1,242
1150,False,2,57,77,73,7,216
1151,False,3,72,78,74,7,231
1152,True,1,100,93,91,1,286
1153,False,1,73,91,84,2,250
1154,False,3,68,79,78,4,230
1155,False,2,53,57,62,9,181
1156,False,3,83,80,83,10,256
1157,True,2,86,91,88,0,265
1158,False,1,74,63,64,3,204
1159,False,2,77,80,73,8,237
1160,False,3,65,69,76,10,220
1161,False,1,66,72,76,5,218
1162,True,3,73,65,73,8,218
1163,True,2,61,67,58,3,189
1164,True,2,69,65,69,7,210
1165,False,2,62,53,56,0,171
1166,False,2,94,92,93,3,281
1167,True,2,86,85,87,4,261
1168,False,1,74,75,76,4,228
1169,False,1,73,87,77,9,247
1170,False,2,75,72,72,4,223
1171,False,1,74,71,84,3,232
1172,False,1,83,73,77,3,236
1173,False,1,74,70,78,10,233
1174,False,1,71,75,71,10,229
1175,False,1,57,65,63,6,188
1176,False,2,65,72,71,10,218
1177,False,2,72,67,63,1,203
1178,True,2,77,80,73,0,230
1179,False,2,74,67,67,8,217
1180,False,2,91,92,96,6,287
1181,False,2,72,74,65,7,218
1182,False,2,73,66,69,0,207
1183,False,2,79,88,72,10,250
1184,True,2,86,83,77,3,250
1185,True,2,98,89,100,0,287
1186,False,2,84,80,83,9,257
1187,False,2,72,71,76,3,222
